MEASURE	STATE	SEX_ABS	AGE	FREQUENCY	TIME_FORMAT	obsTime	obsValue
1	0	3	71	Q	P3M	1998-Q3	127599.0
1	0	3	71	Q	P3M	1998-Q4	128191.0
1	0	3	71	Q	P3M	1999-Q1	128817.0
1	0	3	71	Q	P3M	1999-Q2	129386.0
1	0	3	71	Q	P3M	1999-Q3	129378.0
1	0	3	71	Q	P3M	1999-Q4	129493.0
1	0	3	71	Q	P3M	2000-Q1	129690.0
1	0	3	71	Q	P3M	2000-Q2	129835.0
1	0	3	71	Q	P3M	2000-Q3	129429.0
1	0	3	71	Q	P3M	2000-Q4	129144.0
1	0	3	71	Q	P3M	2001-Q1	128773.0
1	0	3	71	Q	P3M	2001-Q2	128322.0
1	0	3	71	Q	P3M	2001-Q3	129260.0
1	0	3	71	Q	P3M	2001-Q4	130272.0
1	0	3	71	Q	P3M	2002-Q1	131334.0
1	0	3	71	Q	P3M	2002-Q2	131928.0
1	0	3	71	Q	P3M	2002-Q3	129960.0
1	0	3	71	Q	P3M	2002-Q4	128199.0
1	0	3	71	Q	P3M	2003-Q1	126696.0
1	0	3	71	Q	P3M	2003-Q2	125029.0
1	0	3	71	Q	P3M	2003-Q3	124691.0
1	0	3	71	Q	P3M	2003-Q4	124645.0
1	0	3	71	Q	P3M	2004-Q1	124623.0
1	0	3	71	Q	P3M	2004-Q2	124515.0
1	0	3	71	Q	P3M	2004-Q3	124702.0
1	0	3	71	Q	P3M	2004-Q4	125010.0
1	0	3	71	Q	P3M	2005-Q1	125273.0
1	0	3	71	Q	P3M	2005-Q2	125369.0
1	0	3	71	Q	P3M	2005-Q3	125924.0
1	0	3	71	Q	P3M	2005-Q4	126584.0
1	0	3	71	Q	P3M	2006-Q1	127269.0
1	0	3	71	Q	P3M	2006-Q2	127863.0
1	0	3	71	Q	P3M	2006-Q3	129547.0
1	0	3	71	Q	P3M	2006-Q4	131262.0
1	0	3	71	Q	P3M	2007-Q1	132978.0
1	0	3	71	Q	P3M	2007-Q2	134612.0
1	0	3	71	Q	P3M	2007-Q3	135704.0
1	0	3	71	Q	P3M	2007-Q4	136843.0
1	0	3	71	Q	P3M	2008-Q1	138020.0
1	0	3	71	Q	P3M	2008-Q2	139065.0
1	0	3	71	Q	P3M	2008-Q3	139749.0
1	0	3	71	Q	P3M	2008-Q4	140526.0
1	0	3	71	Q	P3M	2009-Q1	141248.0
1	0	3	71	Q	P3M	2009-Q2	142062.0
1	0	3	71	Q	P3M	2009-Q3	143459.0
1	0	3	71	Q	P3M	2009-Q4	145004.0
1	0	3	71	Q	P3M	2010-Q1	146544.0
1	0	3	71	Q	P3M	2010-Q2	148037.0
1	0	3	71	Q	P3M	2010-Q3	149302.0
1	0	3	71	Q	P3M	2010-Q4	150626.0
1	0	3	71	Q	P3M	2011-Q1	151961.0
1	0	3	71	Q	P3M	2011-Q2	153253.0
1	0	3	71	Q	P3M	2011-Q3	154172.0
1	0	3	71	Q	P3M	2011-Q4	155122.0
1	0	3	71	Q	P3M	2012-Q1	156070.0
1	0	3	71	Q	P3M	2012-Q2	157065.0
1	0	3	71	Q	P3M	2012-Q3	159493.0
1	0	3	71	Q	P3M	2012-Q4	162048.0
1	0	3	71	Q	P3M	2013-Q1	164568.0
1	0	3	71	Q	P3M	2013-Q2	167016.0
1	0	3	71	Q	P3M	2013-Q3	167371.0
1	0	3	71	Q	P3M	2013-Q4	167854.0
1	0	3	71	Q	P3M	2014-Q1	168277.0
1	0	3	71	Q	P3M	2014-Q2	168591.0
1	0	3	71	Q	P3M	2014-Q3	172640.0
1	0	3	71	Q	P3M	2014-Q4	176864.0
1	0	3	72	Q	P3M	1981-Q3	80487.0
1	0	3	72	Q	P3M	1981-Q4	81045.0
1	0	3	72	Q	P3M	1982-Q1	81751.0
1	0	3	72	Q	P3M	1982-Q2	82481.0
1	0	3	72	Q	P3M	1982-Q3	84136.0
1	0	3	72	Q	P3M	1982-Q4	85900.0
1	0	3	72	Q	P3M	1983-Q1	87592.0
1	0	3	72	Q	P3M	1983-Q2	89108.0
1	0	3	72	Q	P3M	1983-Q3	88966.0
1	0	3	72	Q	P3M	1983-Q4	89124.0
1	0	3	72	Q	P3M	1984-Q1	89262.0
1	0	3	72	Q	P3M	1984-Q2	89384.0
1	0	3	72	Q	P3M	1984-Q3	90032.0
1	0	3	72	Q	P3M	1984-Q4	90959.0
1	0	3	72	Q	P3M	1985-Q1	91903.0
1	0	3	72	Q	P3M	1985-Q2	92847.0
1	0	3	72	Q	P3M	1985-Q3	93947.0
1	0	3	72	Q	P3M	1985-Q4	95360.0
1	0	3	72	Q	P3M	1986-Q1	96734.0
1	0	3	72	Q	P3M	1986-Q2	98060.0
1	0	3	72	Q	P3M	1986-Q3	97544.0
1	0	3	72	Q	P3M	1986-Q4	97297.0
1	0	3	72	Q	P3M	1987-Q1	97127.0
1	0	3	72	Q	P3M	1987-Q2	96961.0
1	0	3	72	Q	P3M	1987-Q3	96961.0
1	0	3	72	Q	P3M	1987-Q4	97069.0
1	0	3	72	Q	P3M	1988-Q1	97163.0
1	0	3	72	Q	P3M	1988-Q2	97204.0
1	0	3	72	Q	P3M	1988-Q3	96871.0
1	0	3	72	Q	P3M	1988-Q4	96657.0
1	0	3	72	Q	P3M	1989-Q1	96355.0
1	0	3	72	Q	P3M	1989-Q2	96033.0
1	0	3	72	Q	P3M	1989-Q3	95337.0
1	0	3	72	Q	P3M	1989-Q4	94885.0
1	0	3	72	Q	P3M	1990-Q1	94430.0
1	0	3	72	Q	P3M	1990-Q2	94010.0
1	0	3	72	Q	P3M	1990-Q3	94268.0
1	0	3	72	Q	P3M	1990-Q4	94688.0
1	0	3	72	Q	P3M	1991-Q1	95114.0
1	0	3	72	Q	P3M	1991-Q2	95599.0
1	0	3	72	Q	P3M	1991-Q3	98432.0
1	0	3	72	Q	P3M	1991-Q4	101443.0
1	0	3	72	Q	P3M	1992-Q1	104570.0
1	0	3	72	Q	P3M	1992-Q2	107612.0
1	0	3	72	Q	P3M	1992-Q3	109962.0
1	0	3	72	Q	P3M	1992-Q4	112451.0
1	0	3	72	Q	P3M	1993-Q1	114895.0
1	0	3	72	Q	P3M	1993-Q2	117062.0
1	0	3	72	Q	P3M	1993-Q3	116932.0
1	0	3	72	Q	P3M	1993-Q4	116987.0
1	0	3	72	Q	P3M	1994-Q1	117093.0
1	0	3	72	Q	P3M	1994-Q2	117200.0
1	0	3	72	Q	P3M	1994-Q3	117229.0
1	0	3	72	Q	P3M	1994-Q4	117427.0
1	0	3	72	Q	P3M	1995-Q1	117693.0
1	0	3	72	Q	P3M	1995-Q2	117971.0
1	0	3	72	Q	P3M	1995-Q3	118725.0
1	0	3	72	Q	P3M	1995-Q4	119541.0
1	0	3	72	Q	P3M	1996-Q1	120306.0
1	0	3	72	Q	P3M	1996-Q2	120946.0
1	0	3	72	Q	P3M	1996-Q3	120332.0
1	0	3	72	Q	P3M	1996-Q4	120079.0
1	0	3	72	Q	P3M	1997-Q1	120008.0
1	0	3	72	Q	P3M	1997-Q2	120027.0
1	0	3	72	Q	P3M	1997-Q3	121499.0
1	0	3	72	Q	P3M	1997-Q4	123063.0
1	0	3	72	Q	P3M	1998-Q1	124587.0
1	0	3	72	Q	P3M	1998-Q2	125952.0
1	0	3	72	Q	P3M	1998-Q3	125470.0
1	0	3	72	Q	P3M	1998-Q4	125177.0
1	0	3	72	Q	P3M	1999-Q1	124892.0
1	0	3	72	Q	P3M	1999-Q2	124546.0
1	0	3	72	Q	P3M	1999-Q3	124965.0
1	0	3	72	Q	P3M	1999-Q4	125605.0
1	0	3	72	Q	P3M	2000-Q1	126313.0
1	0	3	72	Q	P3M	2000-Q2	126936.0
1	0	3	72	Q	P3M	2000-Q3	126975.0
1	0	3	72	Q	P3M	2000-Q4	127247.0
1	0	3	72	Q	P3M	2001-Q1	127519.0
1	0	3	72	Q	P3M	2001-Q2	127782.0
1	0	3	72	Q	P3M	2001-Q3	127112.0
1	0	3	72	Q	P3M	2001-Q4	126680.0
1	0	3	72	Q	P3M	2002-Q1	126558.0
1	0	3	72	Q	P3M	2002-Q2	126218.0
1	0	3	72	Q	P3M	2002-Q3	126863.0
1	0	3	72	Q	P3M	2002-Q4	127596.0
1	0	3	72	Q	P3M	2003-Q1	128323.0
1	0	3	72	Q	P3M	2003-Q2	128707.0
1	0	3	72	Q	P3M	2003-Q3	126908.0
1	0	3	72	Q	P3M	2003-Q4	125353.0
1	0	3	72	Q	P3M	2004-Q1	123892.0
1	0	3	72	Q	P3M	2004-Q2	122384.0
1	0	3	72	Q	P3M	2004-Q3	122247.0
1	0	3	72	Q	P3M	2004-Q4	122301.0
1	0	3	72	Q	P3M	2005-Q1	122414.0
1	0	3	72	Q	P3M	2005-Q2	122364.0
1	0	3	72	Q	P3M	2005-Q3	122466.0
1	0	3	72	Q	P3M	2005-Q4	122709.0
1	0	3	72	Q	P3M	2006-Q1	122892.0
1	0	3	72	Q	P3M	2006-Q2	122990.0
1	0	3	72	Q	P3M	2006-Q3	123686.0
1	0	3	72	Q	P3M	2006-Q4	124441.0
1	0	3	72	Q	P3M	2007-Q1	125245.0
1	0	3	72	Q	P3M	2007-Q2	126020.0
1	0	3	72	Q	P3M	2007-Q3	127584.0
1	0	3	72	Q	P3M	2007-Q4	129159.0
1	0	3	72	Q	P3M	2008-Q1	130865.0
1	0	3	72	Q	P3M	2008-Q2	132482.0
1	0	3	72	Q	P3M	2008-Q3	133479.0
1	0	3	72	Q	P3M	2008-Q4	134644.0
1	0	3	72	Q	P3M	2009-Q1	135641.0
1	0	3	72	Q	P3M	2009-Q2	136631.0
1	0	3	72	Q	P3M	2009-Q3	137347.0
1	0	3	72	Q	P3M	2009-Q4	138208.0
1	0	3	72	Q	P3M	2010-Q1	139089.0
1	0	3	72	Q	P3M	2010-Q2	139935.0
1	0	3	72	Q	P3M	2010-Q3	141388.0
1	0	3	72	Q	P3M	2010-Q4	142945.0
1	0	3	72	Q	P3M	2011-Q1	144469.0
1	0	3	72	Q	P3M	2011-Q2	145970.0
1	0	3	72	Q	P3M	2011-Q3	147135.0
1	0	3	72	Q	P3M	2011-Q4	148350.0
1	0	3	72	Q	P3M	2012-Q1	149582.0
1	0	3	72	Q	P3M	2012-Q2	150861.0
1	0	3	72	Q	P3M	2012-Q3	151764.0
1	0	3	72	Q	P3M	2012-Q4	152821.0
1	0	3	72	Q	P3M	2013-Q1	153837.0
1	0	3	72	Q	P3M	2013-Q2	154915.0
1	0	3	72	Q	P3M	2013-Q3	157323.0
1	0	3	72	Q	P3M	2013-Q4	159809.0
1	0	3	72	Q	P3M	2014-Q1	162278.0
1	0	3	72	Q	P3M	2014-Q2	164676.0
1	0	3	72	Q	P3M	2014-Q3	164964.0
1	0	3	72	Q	P3M	2014-Q4	165428.0
1	0	3	73	Q	P3M	1981-Q3	74681.0
1	0	3	73	Q	P3M	1981-Q4	75528.0
1	0	3	73	Q	P3M	1982-Q1	76280.0
1	0	3	73	Q	P3M	1982-Q2	76869.0
1	0	3	73	Q	P3M	1982-Q3	77357.0
1	0	3	73	Q	P3M	1982-Q4	78095.0
1	0	3	73	Q	P3M	1983-Q1	78994.0
1	0	3	73	Q	P3M	1983-Q2	79972.0
1	0	3	73	Q	P3M	1983-Q3	81455.0
1	0	3	73	Q	P3M	1983-Q4	83003.0
1	0	3	73	Q	P3M	1984-Q1	84432.0
1	0	3	73	Q	P3M	1984-Q2	85729.0
1	0	3	73	Q	P3M	1984-Q3	85654.0
1	0	3	73	Q	P3M	1984-Q4	85819.0
1	0	3	73	Q	P3M	1985-Q1	85981.0
1	0	3	73	Q	P3M	1985-Q2	86156.0
1	0	3	73	Q	P3M	1985-Q3	86878.0
1	0	3	73	Q	P3M	1985-Q4	87932.0
1	0	3	73	Q	P3M	1986-Q1	89004.0
1	0	3	73	Q	P3M	1986-Q2	90046.0
1	0	3	73	Q	P3M	1986-Q3	91065.0
1	0	3	73	Q	P3M	1986-Q4	92264.0
1	0	3	73	Q	P3M	1987-Q1	93481.0
1	0	3	73	Q	P3M	1987-Q2	94659.0
1	0	3	73	Q	P3M	1987-Q3	94292.0
1	0	3	73	Q	P3M	1987-Q4	94125.0
1	0	3	73	Q	P3M	1988-Q1	94051.0
1	0	3	73	Q	P3M	1988-Q2	94042.0
1	0	3	73	Q	P3M	1988-Q3	94033.0
1	0	3	73	Q	P3M	1988-Q4	94184.0
1	0	3	73	Q	P3M	1989-Q1	94265.0
1	0	3	73	Q	P3M	1989-Q2	94282.0
1	0	3	73	Q	P3M	1989-Q3	93777.0
1	0	3	73	Q	P3M	1989-Q4	93461.0
1	0	3	73	Q	P3M	1990-Q1	93115.0
1	0	3	73	Q	P3M	1990-Q2	92792.0
1	0	3	73	Q	P3M	1990-Q3	92256.0
1	0	3	73	Q	P3M	1990-Q4	91884.0
1	0	3	73	Q	P3M	1991-Q1	91519.0
1	0	3	73	Q	P3M	1991-Q2	91161.0
1	0	3	73	Q	P3M	1991-Q3	91435.0
1	0	3	73	Q	P3M	1991-Q4	91707.0
1	0	3	73	Q	P3M	1992-Q1	91967.0
1	0	3	73	Q	P3M	1992-Q2	92041.0
1	0	3	73	Q	P3M	1992-Q3	94970.0
1	0	3	73	Q	P3M	1992-Q4	98081.0
1	0	3	73	Q	P3M	1993-Q1	101370.0
1	0	3	73	Q	P3M	1993-Q2	104602.0
1	0	3	73	Q	P3M	1993-Q3	106846.0
1	0	3	73	Q	P3M	1993-Q4	109149.0
1	0	3	73	Q	P3M	1994-Q1	111353.0
1	0	3	73	Q	P3M	1994-Q2	113395.0
1	0	3	73	Q	P3M	1994-Q3	113338.0
1	0	3	73	Q	P3M	1994-Q4	113503.0
1	0	3	73	Q	P3M	1995-Q1	113765.0
1	0	3	73	Q	P3M	1995-Q2	114003.0
1	0	3	73	Q	P3M	1995-Q3	114189.0
1	0	3	73	Q	P3M	1995-Q4	114502.0
1	0	3	73	Q	P3M	1996-Q1	114900.0
1	0	3	73	Q	P3M	1996-Q2	115278.0
1	0	3	73	Q	P3M	1996-Q3	115751.0
1	0	3	73	Q	P3M	1996-Q4	116322.0
1	0	3	73	Q	P3M	1997-Q1	116858.0
1	0	3	73	Q	P3M	1997-Q2	117295.0
1	0	3	73	Q	P3M	1997-Q3	117012.0
1	0	3	73	Q	P3M	1997-Q4	117088.0
1	0	3	73	Q	P3M	1998-Q1	117361.0
1	0	3	73	Q	P3M	1998-Q2	117761.0
1	0	3	73	Q	P3M	1998-Q3	119065.0
1	0	3	73	Q	P3M	1998-Q4	120491.0
1	0	3	73	Q	P3M	1999-Q1	121844.0
1	0	3	73	Q	P3M	1999-Q2	123116.0
1	0	3	73	Q	P3M	1999-Q3	122623.0
1	0	3	73	Q	P3M	1999-Q4	122298.0
1	0	3	73	Q	P3M	2000-Q1	122003.0
1	0	3	73	Q	P3M	2000-Q2	121638.0
1	0	3	73	Q	P3M	2000-Q3	122192.0
1	0	3	73	Q	P3M	2000-Q4	122922.0
1	0	3	73	Q	P3M	2001-Q1	123700.0
1	0	3	73	Q	P3M	2001-Q2	124467.0
1	0	3	73	Q	P3M	2001-Q3	124345.0
1	0	3	73	Q	P3M	2001-Q4	124400.0
1	0	3	73	Q	P3M	2002-Q1	124647.0
1	0	3	73	Q	P3M	2002-Q2	124545.0
1	0	3	73	Q	P3M	2002-Q3	124050.0
1	0	3	73	Q	P3M	2002-Q4	123849.0
1	0	3	73	Q	P3M	2003-Q1	123860.0
1	0	3	73	Q	P3M	2003-Q2	123772.0
1	0	3	73	Q	P3M	2003-Q3	124201.0
1	0	3	73	Q	P3M	2003-Q4	124707.0
1	0	3	73	Q	P3M	2004-Q1	125072.0
1	0	3	73	Q	P3M	2004-Q2	125215.0
1	0	3	73	Q	P3M	2004-Q3	123645.0
1	0	3	73	Q	P3M	2004-Q4	122284.0
1	0	3	73	Q	P3M	2005-Q1	121033.0
1	0	3	73	Q	P3M	2005-Q2	119702.0
1	0	3	73	Q	P3M	2005-Q3	119600.0
1	0	3	73	Q	P3M	2005-Q4	119719.0
1	0	3	73	Q	P3M	2006-Q1	119879.0
1	0	3	73	Q	P3M	2006-Q2	119956.0
1	0	3	73	Q	P3M	2006-Q3	120112.0
1	0	3	73	Q	P3M	2006-Q4	120328.0
1	0	3	73	Q	P3M	2007-Q1	120609.0
1	0	3	73	Q	P3M	2007-Q2	120790.0
1	0	3	73	Q	P3M	2007-Q3	121493.0
1	0	3	73	Q	P3M	2007-Q4	122192.0
1	0	3	73	Q	P3M	2008-Q1	123047.0
1	0	3	73	Q	P3M	2008-Q2	123813.0
1	0	3	73	Q	P3M	2008-Q3	125362.0
1	0	3	73	Q	P3M	2008-Q4	127032.0
1	0	3	73	Q	P3M	2009-Q1	128579.0
1	0	3	73	Q	P3M	2009-Q2	130136.0
1	0	3	73	Q	P3M	2009-Q3	131122.0
1	0	3	73	Q	P3M	2009-Q4	132177.0
1	0	3	73	Q	P3M	2010-Q1	133217.0
1	0	3	73	Q	P3M	2010-Q2	134152.0
1	0	3	73	Q	P3M	2010-Q3	134988.0
1	0	3	73	Q	P3M	2010-Q4	135853.0
1	0	3	73	Q	P3M	2011-Q1	136734.0
1	0	3	73	Q	P3M	2011-Q2	137637.0
1	0	3	73	Q	P3M	2011-Q3	139073.0
1	0	3	73	Q	P3M	2011-Q4	140516.0
1	0	3	73	Q	P3M	2012-Q1	141926.0
1	0	3	73	Q	P3M	2012-Q2	143365.0
1	0	3	73	Q	P3M	2012-Q3	144556.0
1	0	3	73	Q	P3M	2012-Q4	145883.0
1	0	3	73	Q	P3M	2013-Q1	147132.0
1	0	3	73	Q	P3M	2013-Q2	148409.0
1	0	3	73	Q	P3M	2013-Q3	149349.0
1	0	3	73	Q	P3M	2013-Q4	150400.0
1	0	3	73	Q	P3M	2014-Q1	151449.0
1	0	3	73	Q	P3M	2014-Q2	152431.0
1	0	3	73	Q	P3M	2014-Q3	154782.0
1	0	3	73	Q	P3M	2014-Q4	157294.0
1	0	3	74	Q	P3M	1981-Q3	68206.0
1	0	3	74	Q	P3M	1981-Q4	69264.0
1	0	3	74	Q	P3M	1982-Q1	70266.0
1	0	3	74	Q	P3M	1982-Q2	71113.0
1	0	3	74	Q	P3M	1982-Q3	71602.0
1	0	3	74	Q	P3M	1982-Q4	72263.0
1	0	3	74	Q	P3M	1983-Q1	72882.0
1	0	3	74	Q	P3M	1983-Q2	73451.0
1	0	3	74	Q	P3M	1983-Q3	74127.0
1	0	3	74	Q	P3M	1983-Q4	75138.0
1	0	3	74	Q	P3M	1984-Q1	76206.0
1	0	3	74	Q	P3M	1984-Q2	77421.0
1	0	3	74	Q	P3M	1984-Q3	78681.0
1	0	3	74	Q	P3M	1984-Q4	80002.0
1	0	3	74	Q	P3M	1985-Q1	81183.0
1	0	3	74	Q	P3M	1985-Q2	82184.0
1	0	3	74	Q	P3M	1985-Q3	82108.0
1	0	3	74	Q	P3M	1985-Q4	82396.0
1	0	3	74	Q	P3M	1986-Q1	82627.0
1	0	3	74	Q	P3M	1986-Q2	82835.0
1	0	3	74	Q	P3M	1986-Q3	83669.0
1	0	3	74	Q	P3M	1986-Q4	84605.0
1	0	3	74	Q	P3M	1987-Q1	85603.0
1	0	3	74	Q	P3M	1987-Q2	86577.0
1	0	3	74	Q	P3M	1987-Q3	87588.0
1	0	3	74	Q	P3M	1987-Q4	88698.0
1	0	3	74	Q	P3M	1988-Q1	89817.0
1	0	3	74	Q	P3M	1988-Q2	90968.0
1	0	3	74	Q	P3M	1988-Q3	90764.0
1	0	3	74	Q	P3M	1988-Q4	90832.0
1	0	3	74	Q	P3M	1989-Q1	90951.0
1	0	3	74	Q	P3M	1989-Q2	90983.0
1	0	3	74	Q	P3M	1989-Q3	90842.0
1	0	3	74	Q	P3M	1989-Q4	90893.0
1	0	3	74	Q	P3M	1990-Q1	90931.0
1	0	3	74	Q	P3M	1990-Q2	90910.0
1	0	3	74	Q	P3M	1990-Q3	90509.0
1	0	3	74	Q	P3M	1990-Q4	90203.0
1	0	3	74	Q	P3M	1991-Q1	89903.0
1	0	3	74	Q	P3M	1991-Q2	89510.0
1	0	3	74	Q	P3M	1991-Q3	89023.0
1	0	3	74	Q	P3M	1991-Q4	88663.0
1	0	3	74	Q	P3M	1992-Q1	88370.0
1	0	3	74	Q	P3M	1992-Q2	87967.0
1	0	3	74	Q	P3M	1992-Q3	88055.0
1	0	3	74	Q	P3M	1992-Q4	88200.0
1	0	3	74	Q	P3M	1993-Q1	88341.0
1	0	3	74	Q	P3M	1993-Q2	88295.0
1	0	3	74	Q	P3M	1993-Q3	91404.0
1	0	3	74	Q	P3M	1993-Q4	94674.0
1	0	3	74	Q	P3M	1994-Q1	98029.0
1	0	3	74	Q	P3M	1994-Q2	101370.0
1	0	3	74	Q	P3M	1994-Q3	103390.0
1	0	3	74	Q	P3M	1994-Q4	105526.0
1	0	3	74	Q	P3M	1995-Q1	107637.0
1	0	3	74	Q	P3M	1995-Q2	109591.0
1	0	3	74	Q	P3M	1995-Q3	109716.0
1	0	3	74	Q	P3M	1995-Q4	110051.0
1	0	3	74	Q	P3M	1996-Q1	110431.0
1	0	3	74	Q	P3M	1996-Q2	110845.0
1	0	3	74	Q	P3M	1996-Q3	111e3
1	0	3	74	Q	P3M	1996-Q4	111302.0
1	0	3	74	Q	P3M	1997-Q1	111604.0
1	0	3	74	Q	P3M	1997-Q2	111770.0
1	0	3	74	Q	P3M	1997-Q3	112076.0
1	0	3	74	Q	P3M	1997-Q4	112584.0
1	0	3	74	Q	P3M	1998-Q1	113058.0
1	0	3	74	Q	P3M	1998-Q2	113402.0
1	0	3	74	Q	P3M	1998-Q3	113479.0
1	0	3	74	Q	P3M	1998-Q4	113912.0
1	0	3	74	Q	P3M	1999-Q1	114540.0
1	0	3	74	Q	P3M	1999-Q2	115239.0
1	0	3	74	Q	P3M	1999-Q3	116410.0
1	0	3	74	Q	P3M	1999-Q4	117707.0
1	0	3	74	Q	P3M	2000-Q1	118984.0
1	0	3	74	Q	P3M	2000-Q2	120108.0
1	0	3	74	Q	P3M	2000-Q3	119665.0
1	0	3	74	Q	P3M	2000-Q4	119356.0
1	0	3	74	Q	P3M	2001-Q1	119025.0
1	0	3	74	Q	P3M	2001-Q2	118687.0
1	0	3	74	Q	P3M	2001-Q3	119159.0
1	0	3	74	Q	P3M	2001-Q4	119773.0
1	0	3	74	Q	P3M	2002-Q1	120544.0
1	0	3	74	Q	P3M	2002-Q2	121011.0
1	0	3	74	Q	P3M	2002-Q3	120879.0
1	0	3	74	Q	P3M	2002-Q4	120940.0
1	0	3	74	Q	P3M	2003-Q1	121115.0
1	0	3	74	Q	P3M	2003-Q2	121049.0
1	0	3	74	Q	P3M	2003-Q3	120702.0
1	0	3	74	Q	P3M	2003-Q4	120757.0
1	0	3	74	Q	P3M	2004-Q1	120913.0
1	0	3	74	Q	P3M	2004-Q2	121040.0
1	0	3	74	Q	P3M	2004-Q3	121258.0
1	0	3	74	Q	P3M	2004-Q4	121545.0
1	0	3	74	Q	P3M	2005-Q1	121767.0
1	0	3	74	Q	P3M	2005-Q2	121745.0
1	0	3	74	Q	P3M	2005-Q3	120246.0
1	0	3	74	Q	P3M	2005-Q4	119022.0
1	0	3	74	Q	P3M	2006-Q1	117938.0
1	0	3	74	Q	P3M	2006-Q2	116772.0
1	0	3	74	Q	P3M	2006-Q3	116895.0
1	0	3	74	Q	P3M	2006-Q4	117078.0
1	0	3	74	Q	P3M	2007-Q1	117313.0
1	0	3	74	Q	P3M	2007-Q2	117494.0
1	0	3	74	Q	P3M	2007-Q3	117627.0
1	0	3	74	Q	P3M	2007-Q4	117794.0
1	0	3	74	Q	P3M	2008-Q1	118113.0
1	0	3	74	Q	P3M	2008-Q2	118392.0
1	0	3	74	Q	P3M	2008-Q3	119041.0
1	0	3	74	Q	P3M	2008-Q4	119882.0
1	0	3	74	Q	P3M	2009-Q1	120674.0
1	0	3	74	Q	P3M	2009-Q2	121522.0
1	0	3	74	Q	P3M	2009-Q3	123014.0
1	0	3	74	Q	P3M	2009-Q4	124621.0
1	0	3	74	Q	P3M	2010-Q1	126200.0
1	0	3	74	Q	P3M	2010-Q2	127665.0
1	0	3	74	Q	P3M	2010-Q3	128665.0
1	0	3	74	Q	P3M	2010-Q4	129635.0
1	0	3	74	Q	P3M	2011-Q1	130593.0
1	0	3	74	Q	P3M	2011-Q2	131457.0
1	0	3	74	Q	P3M	2011-Q3	132281.0
1	0	3	74	Q	P3M	2011-Q4	133174.0
1	0	3	74	Q	P3M	2012-Q1	134112.0
1	0	3	74	Q	P3M	2012-Q2	135025.0
1	0	3	74	Q	P3M	2012-Q3	136356.0
1	0	3	74	Q	P3M	2012-Q4	137880.0
1	0	3	74	Q	P3M	2013-Q1	139364.0
1	0	3	74	Q	P3M	2013-Q2	140841.0
1	0	3	74	Q	P3M	2013-Q3	142033.0
1	0	3	74	Q	P3M	2013-Q4	143308.0
1	0	3	74	Q	P3M	2014-Q1	144518.0
1	0	3	74	Q	P3M	2014-Q2	145655.0
1	0	3	74	Q	P3M	2014-Q3	146556.0
1	0	3	74	Q	P3M	2014-Q4	147672.0
1	0	3	75	Q	P3M	1981-Q3	64016.0
1	0	3	75	Q	P3M	1981-Q4	64250.0
1	0	3	75	Q	P3M	1982-Q1	64524.0
1	0	3	75	Q	P3M	1982-Q2	64684.0
1	0	3	75	Q	P3M	1982-Q3	65437.0
1	0	3	75	Q	P3M	1982-Q4	66342.0
1	0	3	75	Q	P3M	1983-Q1	67213.0
1	0	3	75	Q	P3M	1983-Q2	67990.0
1	0	3	75	Q	P3M	1983-Q3	68428.0
1	0	3	75	Q	P3M	1983-Q4	69020.0
1	0	3	75	Q	P3M	1984-Q1	69466.0
1	0	3	75	Q	P3M	1984-Q2	69839.0
1	0	3	75	Q	P3M	1984-Q3	70815.0
1	0	3	75	Q	P3M	1984-Q4	72054.0
1	0	3	75	Q	P3M	1985-Q1	73397.0
1	0	3	75	Q	P3M	1985-Q2	74804.0
1	0	3	75	Q	P3M	1985-Q3	75697.0
1	0	3	75	Q	P3M	1985-Q4	76796.0
1	0	3	75	Q	P3M	1986-Q1	77790.0
1	0	3	75	Q	P3M	1986-Q2	78657.0
1	0	3	75	Q	P3M	1986-Q3	78693.0
1	0	3	75	Q	P3M	1986-Q4	78850.0
1	0	3	75	Q	P3M	1987-Q1	79105.0
1	0	3	75	Q	P3M	1987-Q2	79354.0
1	0	3	75	Q	P3M	1987-Q3	80158.0
1	0	3	75	Q	P3M	1987-Q4	81014.0
1	0	3	75	Q	P3M	1988-Q1	81879.0
1	0	3	75	Q	P3M	1988-Q2	82700.0
1	0	3	75	Q	P3M	1988-Q3	83657.0
1	0	3	75	Q	P3M	1988-Q4	84903.0
1	0	3	75	Q	P3M	1989-Q1	86088.0
1	0	3	75	Q	P3M	1989-Q2	87182.0
1	0	3	75	Q	P3M	1989-Q3	86960.0
1	0	3	75	Q	P3M	1989-Q4	87073.0
1	0	3	75	Q	P3M	1990-Q1	87335.0
1	0	3	75	Q	P3M	1990-Q2	87617.0
1	0	3	75	Q	P3M	1990-Q3	87509.0
1	0	3	75	Q	P3M	1990-Q4	87560.0
1	0	3	75	Q	P3M	1991-Q1	87638.0
1	0	3	75	Q	P3M	1991-Q2	87629.0
1	0	3	75	Q	P3M	1991-Q3	87065.0
1	0	3	75	Q	P3M	1991-Q4	86695.0
1	0	3	75	Q	P3M	1992-Q1	86396.0
1	0	3	75	Q	P3M	1992-Q2	85975.0
1	0	3	75	Q	P3M	1992-Q3	85504.0
1	0	3	75	Q	P3M	1992-Q4	85186.0
1	0	3	75	Q	P3M	1993-Q1	84948.0
1	0	3	75	Q	P3M	1993-Q2	84646.0
